"title","authors","issue","abstract","year","vol","no","start_page","end_page","pages"
"视听时间再校准：适应空间与适应客体的联合及独立作用","袁祥勇;黄希庭;毕翠华;袁宏","2012 Vol. 44 Issue (2)  143-153 <U+00A0><U+00A0><U+00A0><U+00A0>","同一事件的视听成分即使同时发生, 由于两种信息的物理传播与神经传导速度的差异, 大脑知觉到它们的时刻仍会存在一定的延迟。时间再校准指大脑可以最小化并适应这段时间延迟的现象。本研究采用“适应—测验”范式, 在适应阶段连续给被试呈现视觉先于听觉或听觉先于视觉128ms的刺激对, 在测验阶段以时序判断任务来测量被试此时主观同时点的变化。通过操纵适应及新异视听刺激对(即适应客体与新异客体)在测验阶段出现的空间位置, 探索空间与客体因素对视听时间再校准的影响。结果发现, 当适应客体出现于适应空间时, 主观同时点显著偏向了时间延迟的方向; 同样显著或边缘显著的主观同时点偏移还发生于适应客体出现于未适应空间时, 以及新异客体出现于适应空间时。研究表明, 视听时间再校准在不同空间中的表现取决于适应空间与适应客体的联合或独立作用。",2012,44,2,143,153,11
"情绪名词的具体性效应：来自ERP的证据","王振宏;姚昭","2012 Vol. 44 Issue (2)  154-165<U+00A0><U+00A0><U+00A0><U+00A0>","词汇的具体性和情绪性是影响词汇加工的不同因素, 高具体性和情绪性都能够促进词汇的加工。本研究同时操纵词汇的具体性和情绪性, 使用词汇判定任务和愉悦度判断任务, 探讨了情绪名词的具体性效应及其具体性效应是否受词汇情绪信息的影响。结果发现：情绪名词的具体性效应受内隐或外显情绪条件的影响, 具体的情绪词比抽象的情绪词反应时间更短、正确率更高, 诱发了更大的N400和减小的LPC, 但LPC的具体性效应只表现在内隐情绪任务中。词汇的具体性和情绪性的相互影响发生在内隐情绪任务中的语义加工阶段, 正性、负性的具体词和抽象词的加工在N400成分上差异不显著, 而中性具体词和抽象词在N400成分上差异显著, 说明词汇的情绪信息为抽象词的加工提供了充分的语境, 因此消除了具体词的加工优势。",2012,44,2,154,165,12
"熟练汉-英双语者的语码切换机制—— 来自短语水平的证据","张积家;王悦","2012 Vol. 44 Issue (2)  166-178<U+00A0><U+00A0><U+00A0><U+00A0>","以熟练汉-英双语者为被试, 考察了在短语水平上语码切换的机制及切换代价的来源。结果表明：(1)汉语与英语表示空间方所的短语的差异和表示量的短语的对应与否影响语码切换过程, 但对于两种语言的切换代价的影响不显著, 表明语码切换代价未受特定语言的语法特征影响; (2)熟练汉-英双语者在短语水平上表现出语码切换代价的不对称性：切换至熟练语言的代价比切换至非熟练语言的代价大; (3)熟练汉-英双语者的切换代价源于两种语言短语的激活和竞争, 支持非特定语言选择假说, 可以用抑制控制模型来解释。整个研究表明, 熟练双语者的语码切换代价源于语言表征系统之外。",2012,44,2,166,178,13
"对整合模型和占优启发式模型的检验：基于信息加工过程的眼动研究证据","汪祚军;李纾","2012 Vol. 44 Issue (2)  179-198<U+00A0><U+00A0><U+00A0><U+00A0>","基于信息加工过程视角, 本研究采用眼动技术检验风险决策整合模型和占优启发式模型。结果表明, 自主决策任务条件下决策过程反应时及信息搜索模式均不同于期望价值(EV)迫选任务条件下的决策过程反应时及信息搜索模式; 自主决策任务条件下决策过程反应时并未随着选项间整体值(CPT值)差值的变大而变快, 且基于特征(attribute-based)的信息搜索多于基于选项(option-based)的信息搜索, 不符合整合模型预期。此外, 决策者亦未按照占优启发式模型所假定的决策步骤进行决策。基于信息加工过程的检验结果既不利于以累积预期理论为代表的整合模型, 亦不利于占优启发式模型。文章建议从决策过程视角检验已有决策模型及建立新的启发式决策过程模型(process model)。",2012,44,2,179,198,20
"父母元情绪理念、情绪表达与儿童社会能力的关系","梁宗保;张光珍;陈会昌;张萍","2012 Vol. 44 Issue (2)  199-210<U+00A0><U+00A0><U+00A0><U+00A0>","对341名学前儿童及其父母进行问卷调查, 考察父母元情绪理念、情绪表达与儿童社会能力的直接与间接关系。结果表明：(1) 父亲情绪教导对儿童社会能力有促进作用, 而情绪紊乱对儿童社会能力有阻碍作用; 父亲的积极情绪表达对儿童社会能力有促进作用, 消极情绪表达则有负向作用; 此外, 父亲情绪教导、情绪紊乱除了对儿童社会能力具有直接作用外, 还通过其情绪表达对儿童社会能力具有间接影响。(2) 母亲情绪教导对儿童社会能力具有积极作用, 而情绪紊乱则具有消极影响; 母亲积极情绪表达对儿童社会能力有促进作用, 而消极情绪表达对儿童社会能力无显著预测关系; 母亲情绪教导通过其积极情绪表达对儿童社会能力具有间接促进作用。",2012,44,2,199,210,12
"教养方式、气质对青少年攻击的影响：独特、差别与中介效应检验","李董平;张卫;李丹黎;王艳辉;甄霜菊","2012 Vol. 44 Issue (2)  211-225<U+00A0><U+00A0><U+00A0><U+00A0>","运用“多前因变量－多结果变量”框架, 探讨教养方式、气质对青少年直接和间接攻击有无独特效应与差别效应, 以及规范信念(认为攻击他人是正确和可接受的)在其中的中介作用。660名青少年(平均年龄14.14岁, 女生364人)报告了教养方式、气质特征、攻击信念和攻击行为的情况。多重和多元回归分析表明：(1)教养方式(权威、专制、纵容)对直接攻击独特效应不显著, 气质(意志控制、愤怒挫折、感觉寻求)对直接攻击有独特效应; 教养方式(权威、专制、纵容)和气质(意志控制、感觉寻求)对间接攻击有独特效应。(2)教养方式(权威、专制、纵容)与直接攻击的联系显著弱于其与间接攻击的联系, 而气质(愤怒挫折、感觉寻求)与直接攻击的联系则显著强于其与间接攻击的联系。(3)两类规范信念与两类攻击具有不完全的特异性联系, 而且直接规范在气质(意志控制、感觉寻求)与两类攻击之间具有中介作用, 间接规范在教养方式(权威)与间接攻击、气质(愤怒挫折)与两类攻击之间具有中介作用。因此, 教养方式和气质对不同形式攻击行为的影响不同, 且这种影响可以部分地由规范信念加以解释。",2012,44,2,211,225,15
"中国军人心理健康状况的横断历史研究：1990~2007","衣新发;赵倩;蔡曙山","2012 Vol. 44 Issue (2)  226-236<U+00A0><U+00A0><U+00A0><U+00A0>","使用1990~2007年18年间的142组数据, 以横断历史研究的元分析方法, 研究了108736位中国军人的心理健康状况随年代的变化趋势。这些数据来自94篇相关研究报告, 这些研究都使用了90项症状自评量表(SCL-90)作为心理健康的测评工具。结果发现：(1)世纪之交的18年间, 中国军人的心理健康越来越好; (2)18年间, 中国军人在“人际敏感”方面变化最大, 而在“躯体化”方面变化最小; (3)18年间, 中国军人在“恐怖”方面最没问题, 而在“强迫症状”和“人际敏感”方面所表现出的问题一直突出; (4)中国独生子女军人(N = 1944)的心理健康状况低于非独生子女军人(N = 2649); (5)中国城市籍军人(N = 7808)的心理健康状况低于农村籍军人(N = 11459); (6)中国高中学历军人(N = 10189)的心理健康状况低于初中(N = 8407)和大学学历(N = 863)的军人。",2012,44,2,226,236,11
"创新氛围、创新效能感与团队创新：团队领导的调节作用","隋杨;陈云云;王辉","2012 Vol. 44 Issue (2)  237-248<U+00A0><U+00A0><U+00A0><U+00A0>","在团队层次探讨创新氛围、创新效能感以及团队领导对团队创新绩效的影响。对51个工作团队的研究结果表明, 团队创新氛围与团队创新绩效有显著的正向关系, 而团队创新效能感在这一关系中起到中介作用。同时, 引领创新的团队领导调节了创新效能感与团队创新绩效之间的关系, 团队领导越倾向于引领创新, 创新效能感与创新绩效之间的关系就越强, 经由创新效能感传导的创新氛围对创新绩效的效应也就越大。研究结果深刻揭示了创新氛围、创新效能感、创新领导和团队创新之间的关系。",2012,44,2,237,248,12
"基于等级反应模型的规则空间方法","田伟;辛涛","2012 Vol. 44 Issue (2)  249-262<U+00A0><U+00A0><U+00A0><U+00A0>","本研究基于Tatsuoka的规则空间方法, 对理想反应模式与异常反应指标进行了扩展, 推导了多级评分项目下规则空间方法的算法公式。在4种属性层级结构(发散型、收敛型、线型与无结构型)×4种“失误”作答概率(2%、5%、10%与15%)测验情境下, 以属性模式判准率、被试属性判准率、敏感性与特异性为指标, 检验了多级评分项目下规则空间方法的分类准确性。结果表明：(1) 基于多级评分项目构建的异常反应指标, 能有效地对被试进行分类与解释, 且0-1评分项目下异常反应指标及其性质都是多级评分下的特例; (2) 随着“失误”作答概率的增加, 4种属性层级结构的分类准确性都会降低; (3) 线型和收敛型的分类准确性明显好于发散型与无结构型; (4) 纯规则点的分布对规则空间方法的分类准确性有显著影响。",2012,44,2,249,262,14
"贝叶斯题组随机效应模型的必要性及影响因素","刘玥;刘红云","2012 Vol. 44 Issue (2)  263-275<U+00A0><U+00A0><U+00A0><U+00A0>","题组模型可以解决传统IRT模型由于题目间局部独立性假设违背时所导致的参数估计偏差。为探讨题组随机效应模型的适用范围, 采用Monte Carlo模拟研究, 分别使用2-PL贝叶斯题组随机效应模型(BTRM)和2-PL贝叶斯模型(BM)对数据进行拟合, 考虑了题组效应、题组长度、题目数量和局部独立题目比例的影响。结果显示：(1) BTRM不受题组效应和题组长度影响, BM对参数估计的误差随题组效应和题组长度增加而增加。(2) BTRM具有一定的普遍性, 且当题组效应大, 题组长, 题目数量大时使用该模型能减少估计误差, 但是当题目数量较小时, 两个模型得到的能力估计误差都较大。(3)当局部独立题目的比例较大时, 两种模型得到的参数估计差异不大。",2012,44,2,263,275,13
"意象思维与躯体化症状：疾病表达的文化心理学途径","吕小康;汪新建","2012 Vol. 44 Issue (2)  276-284<U+00A0><U+00A0><U+00A0><U+00A0>","意象思维是中国人的传统思维模式, 它通过观物取象和取象比类的方式认知世界、推演联系。这种思维模式塑造了中国人特有的身心不分而非两分的身体观、疾病观和治疗观。在中国人的观念中, 身体不仅仅是一具生理躯体, 还具有气、阴阳、五行等本土概念所体现的弥合物质与精神、联结生理与心理的模糊性与开放性。人们在表达疾病感觉时通常不分生理与心理, 任何一方面出现不适感觉即可认为自己生病, 在面对心理医生时也倾向于同时报告躯体状况与心理感觉, 从而使得临床报告出现较高的躯体化报告率。这正是文化心理影响疾病表达的体现。这也使得疾病不仅是一种医学现象, 也是一种文化现象; 医学不仅需要生理知识, 也需要人文知识。",2012,44,2,276,284,9
"负数的空间表征引起的空间注意转移","张宇;游旭群","2012 Vol. 44 Issue (3)  285-294<U+00A0><U+00A0><U+00A0><U+00A0>","本研究采用数字线索提示的刺激探测任务, 通过三个实验探讨负数的低水平加工能否,以及怎样引起空间注意的转移。实验一探讨只有负数单独呈现作为线索时能否引起空间注意的转移。结果表明：对负数绝对值大小的加工能引起空间注意的转移。实验二进一步探讨在正数、负数和零混合作为线索时能否引起空间注意的转移。结果表明：对负数数量大小的加工能引起空间注意的转移。实验三再次用正数, 负数和0三种数字混合作为探测刺激前的线索, 但仅对负数和零作为提示线索之后的探测刺激进行反应, 又一次得到了由有效提示线索所引发的对数字数量大小加工引起的空间注意的转移。本研究表明, 对负数的低水平加工可以引起空间注意的转移, 然而, 是对绝对值的加工还是数量大小的加工引起注意转移依赖于共同参与的其它数字加工产生的影响。",2012,44,3,285,294,10
