"title","authors","issue","abstract","year","vol","no","start_page","end_page","pages"
"心灵秩序失范的艺术政治世界溯源——读理查德·克劳斯的《钢琴与中国政治》[J].","罗朝明.","社会杂志,2013,33(6):217-237."," 罗朝明. 心灵秩序失范的艺术政治世界溯源——读理查德·克劳斯的《钢琴与中国政治》[J]. 社会杂志, 2013, 33(6): 217-237.	",2013,33,6,217,237,21
"心灵秩序失范的艺术政治世界溯源——读理查德·克劳斯的《钢琴与中国政治》[J].","罗朝明.","社会杂志,2013,33(6):217-237."," 罗朝明. 心灵秩序失范的艺术政治世界溯源——读理查德·克劳斯的《钢琴与中国政治》[J]. 社会杂志, 2013, 33(6): 217-237.	",2013,33,6,217,237,21
"心灵秩序失范的艺术政治世界溯源——读理查德·克劳斯的《钢琴与中国政治》[J].","罗朝明.","社会杂志,2013,33(6):217-237."," 罗朝明. 心灵秩序失范的艺术政治世界溯源——读理查德·克劳斯的《钢琴与中国政治》[J]. 社会杂志, 2013, 33(6): 217-237.	",2013,33,6,217,237,21
"心灵秩序失范的艺术政治世界溯源——读理查德·克劳斯的《钢琴与中国政治》[J].","罗朝明.","社会杂志,2013,33(6):217-237."," 罗朝明. 心灵秩序失范的艺术政治世界溯源——读理查德·克劳斯的《钢琴与中国政治》[J]. 社会杂志, 2013, 33(6): 217-237.	",2013,33,6,217,237,21
"从边缘到主流：集体行动框架与文化情境[J].","夏瑛.","社会杂志,2014,34(1):52-74.","基于一个动员框架发生显著变化的社会运动案例，本文分析了主导运动前后两个阶段的动员框架及其转变机制。研究发现，框架转变源于社会运动领袖的策略性选择，转变背后体现的是动员框架与运动所处的宏观文化情境之间的微妙联系。具体而言，第一阶段的动员框架使用了文化情境中的边缘价值，动员效果并不理想；第二阶段，社会运动领袖对动员框架进行策略性的调整，将其与文化情境中的主流价值靠拢，在动员取得突破之后，又将边缘价值带回动员框架。随着运动的扩大，这些边缘价值被广泛传播与推广，并在运动之后延续下来，重塑了文化情境。",2014,34,1,52,74,23
"群体性事件的情感逻辑：以DH事件为核心案例及其延伸分析[J].","陈颀,吴毅.","社会杂志,2014,34(1):75-103.","关注情感的机制是理解当下中国群体性事件的重要视角。通过对DH事件的分析及延伸性讨论，本文指出，因表达不畅所致的弥漫性民怨及民众对不满的道义建构，使情感成为主导群体性事件发生与演进的最重要机制。而情感之于群体性事件的逻辑性支撑主要表现为情感宣泄和情感管理，前者是针对权力外围和边缘地带的发泄，后者更为常态地支配群体性事件的过程，而情感表演则成为其中的核心要素，形构出与既有社会运动之情感管理不同的特色。形塑这一特色的是宏观非对称性的国家与社会关系格局，它决定了当下的群体性事件不太可能转变为常态化的社会运动，只能是沿着传统与现代错综交织的轨道间歇性发作，以作为弱势群体对中国转型期社会矛盾的一种特殊回应。",2014,34,1,75,103,29
"权力作用下中国城市居民的纠纷卷入与应对[J].","肖阳,范晓光,雷鸣.","社会杂志,2014,34(1):104-119.","社会纠纷始终是社会学关注的重要议题。本文在现有关于社会纠纷的研究基础上，以权力为核心概念，从地位结构观和网络结构观两种理论视角出发，试图提出“权力的强制性及传导机制” 这一理论框架，分析当前中国城市中，个体自身拥有的权力和个体社会网络中的权力对居民的纠纷卷入及其应对行为所产生的影响。CGSS2006的数据结果表明，第一，无论是个体自身的权力还是个体社会网络中的权力，都有助于居民规避社会纠纷；第二，无论是个体自身的权力还是来自其社会网络中的权力，居民占有的权力资源越多，就越可能使用正式渠道来应对纠纷。",2014,34,1,104,119,16
"农民工维权意愿的影响模式研究：基于长三角地区的问卷调查[J].","郑卫东.","社会杂志,2014,34(1):120-147.","在农民工维护劳动权益的现有研究中，维权态度是一个尚未得到应有重视的议题。本文利用长三角地区农民工的调查数据，从同期群、务工资历、单位特征三个维度考察农民工维权意愿的影响模式。研究发现，同期群、法律认知水平、工作职位、单位性质等变量对农民工维权意愿影响显著，而更换工作次数、维权经历评价、加入社团数量等变量影响不显著。深入分析发现农民工维权意愿的变动不仅受单位及国家制度环境的影响，亦受其情感、人力资本、社会阅历等内在力量的综合作用影响。其中，基于文化程度、法律认知、工作职位等的维权能力，成为影响农民工维权意愿的重要因素。联系中国经济社会快速发展的现实，认为农民工的维权意识会持续上升，将对既有的劳工维权体系造成较大压力。",2014,34,1,120,147,28
"变迁中的基层治理资源及其治理绩效：基于鄂西南河村黑地的分析[J].","狄金华,钟涨宝.","社会杂志,2014,34(1):148-174.","本文在田野调查的基础上，以鄂西南河村黑地的产生与演变为基点，展开对中国乡村社会治理变迁的研究。文章分析了基层政府同乡村社会的互动，进而探寻村庄社区内部的治理逻辑。研究发现，黑地的产生是科层制留给乡土社会实践空间、农户自我拓展生存资源以及村组干部摆平社区内部关系等多种因素形塑出来的结果。对于黑地的存在与分配，乡镇政府以默认的方式视而不见，它所赋予村组干部行为的自主性促使其在缺乏其他软性价值规范的治理手段的情况下，将土地本身作为一种治理手段。黑地就是在这一过程中被不断地再生产和分配的。",2014,34,1,148,174,27
"变迁中的基层治理资源及其治理绩效：基于鄂西南河村黑地的分析[J].","狄金华,钟涨宝.","社会杂志,2014,34(1):148-174.","本文在田野调查的基础上，以鄂西南河村黑地的产生与演变为基点，展开对中国乡村社会治理变迁的研究。文章分析了基层政府同乡村社会的互动，进而探寻村庄社区内部的治理逻辑。研究发现，黑地的产生是科层制留给乡土社会实践空间、农户自我拓展生存资源以及村组干部摆平社区内部关系等多种因素形塑出来的结果。对于黑地的存在与分配，乡镇政府以默认的方式视而不见，它所赋予村组干部行为的自主性促使其在缺乏其他软性价值规范的治理手段的情况下，将土地本身作为一种治理手段。黑地就是在这一过程中被不断地再生产和分配的。",2014,34,1,148,174,27
"变迁中的基层治理资源及其治理绩效：基于鄂西南河村黑地的分析[J].","狄金华,钟涨宝.","社会杂志,2014,34(1):148-174.","本文在田野调查的基础上，以鄂西南河村黑地的产生与演变为基点，展开对中国乡村社会治理变迁的研究。文章分析了基层政府同乡村社会的互动，进而探寻村庄社区内部的治理逻辑。研究发现，黑地的产生是科层制留给乡土社会实践空间、农户自我拓展生存资源以及村组干部摆平社区内部关系等多种因素形塑出来的结果。对于黑地的存在与分配，乡镇政府以默认的方式视而不见，它所赋予村组干部行为的自主性促使其在缺乏其他软性价值规范的治理手段的情况下，将土地本身作为一种治理手段。黑地就是在这一过程中被不断地再生产和分配的。",2014,34,1,148,174,27
"变迁中的基层治理资源及其治理绩效：基于鄂西南河村黑地的分析[J].","狄金华,钟涨宝.","社会杂志,2014,34(1):148-174.","本文在田野调查的基础上，以鄂西南河村黑地的产生与演变为基点，展开对中国乡村社会治理变迁的研究。文章分析了基层政府同乡村社会的互动，进而探寻村庄社区内部的治理逻辑。研究发现，黑地的产生是科层制留给乡土社会实践空间、农户自我拓展生存资源以及村组干部摆平社区内部关系等多种因素形塑出来的结果。对于黑地的存在与分配，乡镇政府以默认的方式视而不见，它所赋予村组干部行为的自主性促使其在缺乏其他软性价值规范的治理手段的情况下，将土地本身作为一种治理手段。黑地就是在这一过程中被不断地再生产和分配的。",2014,34,1,148,174,27
"制度分析与财政社会学：评莫妮卡·普拉萨德的《自由市场的政治》[J].","张跃然,高柏.","社会杂志,2014,34(1):229-241."," 张跃然, 高柏. 制度分析与财政社会学：评莫妮卡·普拉萨德的《自由市场的政治》[J]. 社会杂志, 2014, 34(1): 229-241.	",2014,34,1,229,241,13
